benchmark_id,label,source_id,split
ASB04_005173,1,SRC001,validation
ASB04_005174,1,SRC001,train
ASB04_005175,1,SRC001,test
ASB04_005176,1,SRC001,test
ASB04_005177,1,SRC001,validation
ASB04_005178,1,SRC001,train
ASB04_005179,1,SRC001,test
ASB04_005180,1,SRC010,test
ASB04_005181,1,SRC010,train
ASB04_005182,1,SRC010,train
ASB04_005183,1,SRC009,train
ASB04_005184,1,SRC010,train
ASB04_005185,1,SRC010,test
ASB04_005186,1,SRC001,test
ASB04_005187,1,SRC001,train
ASB04_005188,1,SRC001,test
ASB04_005189,1,SRC010,train
ASB04_005190,1,SRC013,test
ASB04_005191,1,SRC001,train
ASB04_005192,1,SRC001,train
ASB04_005193,1,SRC010,train
ASB04_005194,1,SRC001,train
ASB04_005195,1,SRC001,validation
ASB04_005196,1,SRC001,validation
ASB04_005197,1,SRC010,train
ASB04_005198,1,SRC001,train
ASB04_005199,1,SRC001,train
ASB04_005200,1,SRC001,train
ASB04_005201,1,SRC001,validation
ASB04_005202,1,SRC001,validation
ASB04_005203,1,SRC001,train
ASB04_005204,1,SRC001,test
ASB04_005205,1,SRC010,train
ASB04_005206,1,SRC013,train
ASB04_005207,1,SRC010,train
ASB04_005208,1,SRC010,test
ASB04_005209,1,SRC010,train
ASB04_005210,1,SRC010,validation
ASB04_005211,1,SRC001,train
ASB04_005212,1,SRC001,train
ASB04_005213,1,SRC001,train
ASB04_005214,1,SRC001,train
ASB04_005215,1,SRC002,train
ASB04_005216,1,SRC001,train
ASB04_005217,1,SRC010,train
ASB04_005218,1,SRC010,train
ASB04_005219,1,SRC006,test
ASB04_005220,1,SRC001,test
ASB04_005221,1,SRC010,test
ASB04_005222,1,SRC010,train
ASB04_005223,1,SRC001,train
ASB04_005224,1,SRC001,validation
ASB04_005225,1,SRC001,train
ASB04_005226,1,SRC009,train
ASB04_005227,1,SRC010,train
ASB04_005228,1,SRC001,train
ASB04_005229,1,SRC010,train
ASB04_005230,1,SRC001,train
ASB04_005231,1,SRC002,test
ASB04_005232,1,SRC001,train
ASB04_005233,1,SRC010,test
ASB04_005234,1,SRC001,train
ASB04_005235,1,SRC001,train
ASB04_005236,1,SRC010,train
ASB04_005237,1,SRC001,validation
ASB04_005238,1,SRC001,test
ASB04_005239,1,SRC010,train
ASB04_005240,1,SRC001,train
ASB04_005241,1,SRC010,train
ASB04_005242,1,SRC001,test
ASB04_005243,1,SRC001,test
ASB04_005244,1,SRC010,test
ASB04_005245,1,SRC001,train
ASB04_005246,1,SRC010,train
ASB04_005247,1,SRC010,train
ASB04_005248,1,SRC001,train
ASB04_005249,1,SRC010,test
ASB04_005250,1,SRC010,validation
ASB04_005251,1,SRC001,train
ASB04_005252,1,SRC010,validation
ASB04_005253,1,SRC009,train
ASB04_005254,1,SRC010,train
ASB04_005255,1,SRC001,train
ASB04_005256,1,SRC001,train
ASB04_005257,1,SRC010,train
ASB04_005258,1,SRC010,train
ASB04_005259,1,SRC002,test
ASB04_005260,1,SRC001,train
ASB04_005261,1,SRC001,validation
ASB04_005262,1,SRC001,train
ASB04_005263,1,SRC001,train
ASB04_005264,1,SRC013,train
ASB04_005265,1,SRC013,train
ASB04_005266,1,SRC010,train
ASB04_005267,1,SRC001,train
ASB04_005268,1,SRC001,train
ASB04_005269,1,SRC010,train
ASB04_005270,1,SRC001,train
ASB04_005271,1,SRC010,train
ASB04_005272,1,SRC010,train
ASB04_005273,1,SRC001,train
ASB04_005274,1,SRC010,train
ASB04_005275,1,SRC010,train
ASB04_005276,1,SRC001,test
ASB04_005277,1,SRC010,test
ASB04_005278,1,SRC010,train
ASB04_005279,1,SRC001,train
ASB04_005280,1,SRC010,train
ASB04_005281,1,SRC001,test
ASB04_005282,1,SRC001,train
ASB04_005283,1,SRC001,train
ASB04_005284,1,SRC001,train
ASB04_005285,1,SRC001,train
ASB04_005286,1,SRC001,train
ASB04_005287,1,SRC010,train
ASB04_005288,1,SRC010,test
ASB04_005289,1,SRC001,train
ASB04_005290,1,SRC010,train
ASB04_005291,1,SRC001,train
ASB04_005292,1,SRC001,test
ASB04_005293,1,SRC006,train
ASB04_005294,1,SRC010,train
ASB04_005295,1,SRC001,test
ASB04_005296,1,SRC001,train
ASB04_005297,1,SRC001,train
ASB04_005298,1,SRC004,test
ASB04_005299,1,SRC009,train
ASB04_005300,1,SRC001,test
ASB04_005301,1,SRC001,train
ASB04_005302,1,SRC001,validation
ASB04_005303,1,SRC001,test
ASB04_005304,1,SRC001,train
ASB04_005305,1,SRC001,train
ASB04_005306,1,SRC001,train
ASB04_005307,1,SRC010,train
ASB04_005308,1,SRC001,train
ASB04_005309,1,SRC009,train
ASB04_005310,1,SRC001,train
ASB04_005311,1,SRC001,test
ASB04_005312,1,SRC010,train
ASB04_005313,1,SRC010,train
ASB04_005314,1,SRC001,train
ASB04_005315,1,SRC009,train
ASB04_005316,1,SRC010,train
ASB04_005317,1,SRC006,train
ASB04_005318,1,SRC001,train
ASB04_005319,1,SRC010,train
ASB04_005320,1,SRC001,train
ASB04_005321,1,SRC001,train
ASB04_005322,1,SRC009,train
ASB04_005323,1,SRC001,test
ASB04_005324,1,SRC001,train
ASB04_005325,1,SRC001,train
ASB04_005326,1,SRC001,train
ASB04_005327,1,SRC009,train
ASB04_005328,1,SRC010,train
ASB04_005329,1,SRC001,train
ASB04_005330,1,SRC001,test
ASB04_005331,1,SRC001,test
ASB04_005332,1,SRC010,train
ASB04_005333,1,SRC001,train
ASB04_005334,1,SRC010,train
ASB04_005335,1,SRC001,train
ASB04_005336,1,SRC001,test
ASB04_005337,1,SRC001,train
ASB04_005338,1,SRC009,train
ASB04_005339,1,SRC009,train
ASB04_005340,1,SRC001,train
ASB04_005341,1,SRC010,train
ASB04_005342,1,SRC010,test
ASB04_005343,1,SRC001,train
ASB04_005344,1,SRC010,test
ASB04_005345,1,SRC001,train
ASB04_005346,1,SRC001,test
ASB04_005347,1,SRC012,train
ASB04_005348,1,SRC001,validation
ASB04_005349,1,SRC001,train
ASB04_005350,1,SRC001,train
ASB04_005351,1,SRC010,train
ASB04_005352,1,SRC010,train
ASB04_005353,1,SRC001,train
ASB04_005354,1,SRC009,train
ASB04_005355,1,SRC001,train
ASB04_005356,1,SRC010,test
ASB04_005357,1,SRC010,train
ASB04_005358,1,SRC010,train
ASB04_005359,1,SRC010,train
ASB04_005360,1,SRC009,train
ASB04_005361,1,SRC001,train
ASB04_005362,1,SRC001,train
ASB04_005363,1,SRC010,train
ASB04_005364,1,SRC001,train
ASB04_005365,1,SRC001,validation
ASB04_005366,1,SRC010,train
ASB04_005367,1,SRC001,test
ASB04_005368,1,SRC001,test
ASB04_005369,1,SRC001,train
ASB04_005370,1,SRC010,train
ASB04_005371,1,SRC010,train
ASB04_005372,1,SRC010,train
ASB04_005373,1,SRC001,validation
ASB04_005374,1,SRC001,test
ASB04_005375,1,SRC002,validation
ASB04_005376,1,SRC010,train
ASB04_005377,1,SRC010,train
ASB04_005378,1,SRC013,train
ASB04_005379,1,SRC010,train
ASB04_005380,1,SRC001,train
ASB04_005381,1,SRC001,test
ASB04_005382,1,SRC001,train
ASB04_005383,1,SRC001,train
ASB04_005384,1,SRC010,train
ASB04_005385,1,SRC001,train
ASB04_005386,1,SRC010,validation
ASB04_005387,1,SRC010,train
ASB04_005388,1,SRC010,train
ASB04_005389,1,SRC001,train
ASB04_005390,1,SRC001,train
ASB04_005391,1,SRC010,train
ASB04_005392,1,SRC010,train
ASB04_005393,1,SRC001,train
ASB04_005394,1,SRC009,train
ASB04_005395,1,SRC001,test
ASB04_005396,1,SRC009,train
ASB04_005397,1,SRC001,train
ASB04_005398,1,SRC009,train
ASB04_005399,1,SRC010,train
ASB04_005400,1,SRC001,train
ASB04_005401,1,SRC010,train
ASB04_005402,1,SRC012,train
ASB04_005403,1,SRC009,train
ASB04_005404,1,SRC010,train
ASB04_005405,1,SRC009,train
ASB04_005406,1,SRC001,train
ASB04_005407,1,SRC010,train
ASB04_005408,1,SRC010,train
ASB04_005409,1,SRC010,validation
ASB04_005410,1,SRC010,validation
ASB04_005411,1,SRC001,test
ASB04_005412,1,SRC010,train
ASB04_005413,1,SRC013,train
ASB04_005414,1,SRC001,test
ASB04_005415,1,SRC001,train
ASB04_005416,1,SRC009,train
ASB04_005417,1,SRC010,test
ASB04_005418,1,SRC010,train
ASB04_005419,1,SRC001,train
ASB04_005420,1,SRC010,train
ASB04_005421,1,SRC010,train
ASB04_005422,1,SRC010,train
ASB04_005423,1,SRC010,train
ASB04_005424,1,SRC001,validation
ASB04_005425,1,SRC010,train
ASB04_005426,1,SRC001,train
ASB04_005427,1,SRC001,train
ASB04_005428,1,SRC009,train
ASB04_005429,1,SRC010,train
ASB04_005430,1,SRC010,train
ASB04_005431,1,SRC001,train
ASB04_005432,1,SRC001,train
ASB04_005433,1,SRC010,test
ASB04_005434,1,SRC001,test
ASB04_005435,1,SRC001,train
ASB04_005436,1,SRC001,test
ASB04_005437,1,SRC010,train
ASB04_005438,1,SRC001,train
ASB04_005439,1,SRC001,train
ASB04_005440,1,SRC001,test
ASB04_005441,1,SRC001,train
ASB04_005442,1,SRC010,train
ASB04_005443,1,SRC010,test
ASB04_005444,1,SRC010,validation
ASB04_005445,1,SRC010,train
ASB04_005446,1,SRC001,train
ASB04_005447,1,SRC010,train
ASB04_005448,1,SRC002,train
ASB04_005449,1,SRC009,validation
ASB04_005450,1,SRC001,train
ASB04_005451,1,SRC010,train
ASB04_005452,1,SRC001,test
ASB04_005453,1,SRC010,train
ASB04_005454,1,SRC001,train
ASB04_005455,1,SRC010,train
ASB04_005456,1,SRC001,train
ASB04_005457,1,SRC010,train
ASB04_005458,1,SRC001,train
ASB04_005459,1,SRC001,train
ASB04_005460,1,SRC010,train
ASB04_005461,1,SRC010,train
ASB04_005462,1,SRC001,train
ASB04_005463,1,SRC001,validation
ASB04_005464,1,SRC001,test
ASB04_005465,1,SRC010,train
ASB04_005466,1,SRC001,train
ASB04_005467,1,SRC001,train
ASB04_005468,1,SRC009,train
ASB04_005469,1,SRC010,validation
ASB04_005470,1,SRC009,validation
ASB04_005471,1,SRC001,train
ASB04_005472,1,SRC010,train
ASB04_005473,1,SRC001,test
ASB04_005474,1,SRC001,train
ASB04_005475,1,SRC009,train
ASB04_005476,1,SRC010,train
ASB04_005477,1,SRC001,validation
ASB04_005478,1,SRC001,train
ASB04_005479,1,SRC001,validation
ASB04_005480,1,SRC001,train
ASB04_005481,1,SRC010,test
ASB04_005482,1,SRC001,train
ASB04_005483,1,SRC009,validation
ASB04_005484,1,SRC001,validation
ASB04_005485,1,SRC001,train
ASB04_005486,1,SRC001,train
ASB04_005487,1,SRC001,train
ASB04_005488,1,SRC001,train
ASB04_005489,1,SRC001,train
ASB04_005490,1,SRC010,train
ASB04_005491,1,SRC001,train
ASB04_005492,1,SRC001,train
ASB04_005493,1,SRC001,train
ASB04_005494,1,SRC001,train
ASB04_005495,1,SRC006,test
ASB04_005496,1,SRC001,train
ASB04_005497,1,SRC001,train
ASB04_005498,1,SRC001,train
ASB04_005499,1,SRC001,validation
ASB04_005500,1,SRC010,test
ASB04_005501,1,SRC001,train
ASB04_005502,1,SRC001,train
ASB04_005503,1,SRC001,train
ASB04_005504,1,SRC001,train
ASB04_005505,1,SRC010,train
ASB04_005506,1,SRC009,train
ASB04_005507,1,SRC009,train
ASB04_005508,1,SRC010,train
ASB04_005509,1,SRC010,train
ASB04_005510,1,SRC001,test
ASB04_005511,1,SRC001,test
ASB04_005512,1,SRC010,validation
ASB04_005513,1,SRC010,test
ASB04_005514,1,SRC009,validation
ASB04_005515,1,SRC001,test
ASB04_005516,1,SRC009,train
ASB04_005517,1,SRC002,train
ASB04_005518,1,SRC010,train
ASB04_005519,1,SRC001,train
ASB04_005520,1,SRC010,test
ASB04_005521,1,SRC001,train
ASB04_005522,1,SRC001,test
ASB04_005523,1,SRC010,train
ASB04_005524,1,SRC001,train
ASB04_005525,1,SRC001,validation
ASB04_005526,1,SRC001,validation
ASB04_005527,1,SRC010,test
ASB04_005528,1,SRC001,train
ASB04_005529,1,SRC001,train
ASB04_005530,1,SRC010,train
ASB04_005531,1,SRC010,train
ASB04_005532,1,SRC001,train
ASB04_005533,1,SRC001,test
ASB04_005534,1,SRC010,train
ASB04_005535,1,SRC001,train
ASB04_005536,1,SRC001,validation
ASB04_005537,1,SRC010,test
ASB04_005538,1,SRC006,train
ASB04_005539,1,SRC010,train
ASB04_005540,1,SRC010,train
ASB04_005541,1,SRC010,validation
ASB04_005542,1,SRC001,train
ASB04_005543,1,SRC010,test
ASB04_005544,1,SRC001,test
ASB04_005545,1,SRC002,train
ASB04_005546,1,SRC010,train
ASB04_005547,1,SRC001,test
ASB04_005548,1,SRC010,train
ASB04_005549,1,SRC010,test
ASB04_005550,1,SRC001,train
ASB04_005551,1,SRC009,train
ASB04_005552,1,SRC010,train
ASB04_005553,1,SRC010,test
ASB04_005554,1,SRC001,test
ASB04_005555,1,SRC009,train
ASB04_005556,1,SRC001,train
ASB04_005557,1,SRC001,train
ASB04_005558,1,SRC010,validation
ASB04_005559,1,SRC010,train
ASB04_005560,1,SRC001,train
ASB04_005561,1,SRC010,test
ASB04_005562,1,SRC001,test
ASB04_005563,1,SRC001,train
ASB04_005564,1,SRC010,train
ASB04_005565,1,SRC010,train
ASB04_005566,1,SRC010,validation
ASB04_005567,1,SRC001,train
ASB04_005568,1,SRC001,train
ASB04_005569,1,SRC001,train
ASB04_005570,1,SRC010,test
ASB04_005571,1,SRC010,train
ASB04_005572,1,SRC010,test
ASB04_005573,1,SRC001,train
ASB04_005574,1,SRC001,train
ASB04_005575,1,SRC001,test
ASB04_005576,1,SRC010,test
ASB04_005577,1,SRC010,validation
ASB04_005578,1,SRC001,train
ASB04_005579,1,SRC010,test
ASB04_005580,1,SRC010,train
ASB04_005581,1,SRC001,train
ASB04_005582,1,SRC010,train
ASB04_005583,1,SRC010,test
ASB04_005584,1,SRC001,train
ASB04_005585,1,SRC010,train
ASB04_005586,1,SRC010,test
ASB04_005587,1,SRC001,test
ASB04_005588,1,SRC010,train
ASB04_005589,1,SRC001,test
ASB04_005590,1,SRC001,train
ASB04_005591,1,SRC010,validation
ASB04_005592,1,SRC010,test
ASB04_005593,1,SRC001,train
ASB04_005594,1,SRC010,train
ASB04_005595,1,SRC012,train
ASB04_005596,1,SRC006,train
ASB04_005597,1,SRC009,test
ASB04_005598,1,SRC001,train
ASB04_005599,1,SRC010,validation
ASB04_005600,1,SRC009,train
ASB04_005601,1,SRC010,train
ASB04_005602,1,SRC001,test
ASB04_005603,1,SRC001,validation
ASB04_005604,1,SRC001,train
ASB04_005605,1,SRC001,train
ASB04_005606,1,SRC001,train
ASB04_005607,1,SRC001,train
ASB04_005608,1,SRC001,test
ASB04_005609,1,SRC001,train
ASB04_005610,1,SRC010,train
ASB04_005611,1,SRC009,train
ASB04_005612,1,SRC001,validation
ASB04_005613,1,SRC010,train
ASB04_005614,1,SRC010,train
ASB04_005615,1,SRC001,train
ASB04_005616,1,SRC001,train
ASB04_005617,1,SRC010,train
ASB04_005618,1,SRC001,train
ASB04_005619,1,SRC001,train
ASB04_005620,1,SRC010,validation
ASB04_005621,1,SRC006,train
ASB04_005622,1,SRC004,validation
ASB04_005623,1,SRC001,train
ASB04_005624,1,SRC010,train
ASB04_005625,1,SRC009,test
ASB04_005626,1,SRC001,train
ASB04_005627,1,SRC010,test
ASB04_005628,1,SRC010,train
ASB04_005629,1,SRC001,train
ASB04_005630,1,SRC010,train
ASB04_005631,1,SRC001,test
ASB04_005632,1,SRC010,train
ASB04_005633,1,SRC001,train
ASB04_005634,1,SRC010,train
ASB04_005635,1,SRC010,train
ASB04_005636,1,SRC010,train
ASB04_005637,1,SRC001,validation
ASB04_005638,1,SRC010,train
ASB04_005639,1,SRC001,train
ASB04_005640,1,SRC006,train
ASB04_005641,1,SRC002,train
ASB04_005642,1,SRC001,train
ASB04_005643,1,SRC001,train
ASB04_005644,1,SRC010,test
ASB04_005645,1,SRC013,train
ASB04_005646,1,SRC009,train
ASB04_005647,1,SRC001,train
ASB04_005648,1,SRC010,validation
ASB04_005649,1,SRC001,train
ASB04_005650,1,SRC001,train
ASB04_005651,1,SRC001,train
ASB04_005652,1,SRC009,train
ASB04_005653,1,SRC010,train
ASB04_005654,1,SRC005,train
ASB04_005655,1,SRC001,train
ASB04_005656,1,SRC010,train
ASB04_005657,1,SRC001,test
ASB04_005658,1,SRC010,train
ASB04_005659,1,SRC001,train
ASB04_005660,1,SRC001,test
ASB04_005661,1,SRC001,train
ASB04_005662,1,SRC010,test
ASB04_005663,1,SRC001,train
ASB04_005664,1,SRC001,train
ASB04_005665,1,SRC010,train
ASB04_005666,1,SRC010,train
ASB04_005667,1,SRC010,train
ASB04_005668,1,SRC001,train
ASB04_005669,1,SRC010,validation
ASB04_005670,1,SRC001,train
ASB04_005671,1,SRC009,test
ASB04_005672,1,SRC009,test
ASB04_005673,1,SRC010,validation
ASB04_005674,1,SRC010,test
ASB04_005675,1,SRC001,train
ASB04_005676,1,SRC001,test
ASB04_005677,1,SRC001,train
ASB04_005678,1,SRC010,train
ASB04_005679,1,SRC010,validation
ASB04_005680,1,SRC002,train
ASB04_005681,1,SRC001,train
ASB04_005682,1,SRC010,train
ASB04_005683,1,SRC009,train
ASB04_005684,1,SRC010,test
ASB04_005685,1,SRC001,train
ASB04_005686,1,SRC010,train
ASB04_005687,1,SRC001,test
ASB04_005688,1,SRC010,train
ASB04_005689,1,SRC001,train
ASB04_005690,1,SRC005,train
ASB04_005691,1,SRC010,train
ASB04_005692,1,SRC001,validation
ASB04_005693,1,SRC001,test
ASB04_005694,1,SRC001,test
ASB04_005695,1,SRC001,train
ASB04_005696,1,SRC011,test
ASB04_005697,1,SRC010,train
ASB04_005698,1,SRC001,train
ASB04_005699,1,SRC001,train
ASB04_005700,1,SRC001,test
ASB04_005701,1,SRC001,train
ASB04_005702,1,SRC012,validation
ASB04_005703,1,SRC001,train
ASB04_005704,1,SRC010,train
ASB04_005705,1,SRC010,train
ASB04_005706,1,SRC001,train
ASB04_005707,1,SRC001,test
ASB04_005708,1,SRC010,train
ASB04_005709,1,SRC010,train
ASB04_005710,1,SRC001,train
ASB04_005711,1,SRC010,train
ASB04_005712,1,SRC001,train
ASB04_005713,1,SRC010,train
ASB04_005714,1,SRC005,train
ASB04_005715,1,SRC010,train
ASB04_005716,1,SRC009,train
ASB04_005717,1,SRC001,train
ASB04_005718,1,SRC001,test
ASB04_005719,1,SRC001,train
ASB04_005720,1,SRC001,train
ASB04_005721,1,SRC010,train
ASB04_005722,1,SRC012,train
ASB04_005723,1,SRC010,train
ASB04_005724,1,SRC001,train
ASB04_005725,1,SRC010,train
ASB04_005726,1,SRC001,train
ASB04_005727,1,SRC010,train
ASB04_005728,1,SRC001,train
ASB04_005729,1,SRC001,train
ASB04_005730,1,SRC010,train
ASB04_005731,1,SRC010,train
ASB04_005732,1,SRC001,train
ASB04_005733,1,SRC010,train
ASB04_005734,1,SRC001,train
ASB04_005735,1,SRC010,train
ASB04_005736,1,SRC001,train
ASB04_005737,1,SRC012,test
ASB04_005738,1,SRC001,train
ASB04_005739,1,SRC010,test
ASB04_005740,1,SRC010,train
ASB04_005741,1,SRC010,train
ASB04_005742,1,SRC001,train
ASB04_005743,1,SRC001,train
ASB04_005744,1,SRC010,test
ASB04_005745,1,SRC009,validation
ASB04_005746,1,SRC001,test
ASB04_005747,1,SRC013,train
ASB04_005748,1,SRC010,train
ASB04_005749,1,SRC010,train
ASB04_005750,1,SRC001,train
ASB04_005751,1,SRC001,train
ASB04_005752,1,SRC001,test
ASB04_005753,1,SRC009,test
ASB04_005754,1,SRC010,test
ASB04_005755,1,SRC001,train
ASB04_005756,1,SRC001,test
ASB04_005757,1,SRC001,train
ASB04_005758,1,SRC001,train
ASB04_005759,1,SRC009,train
ASB04_005760,1,SRC001,train
ASB04_005761,1,SRC009,train
ASB04_005762,1,SRC001,train
ASB04_005763,1,SRC010,train
ASB04_005764,1,SRC010,test
ASB04_005765,1,SRC009,test
ASB04_005766,1,SRC001,train
ASB04_005767,1,SRC001,train
ASB04_005768,1,SRC009,validation
ASB04_005769,1,SRC009,train
ASB04_005770,1,SRC001,validation
ASB04_005771,1,SRC010,train
ASB04_005772,1,SRC010,test
ASB04_005773,1,SRC010,test
ASB04_005774,1,SRC001,test
ASB04_005775,1,SRC010,test
ASB04_005776,1,SRC010,train
ASB04_005777,1,SRC001,validation
ASB04_005778,1,SRC001,test
ASB04_005779,1,SRC001,validation
ASB04_005780,1,SRC010,test
ASB04_005781,1,SRC001,train
ASB04_005782,1,SRC010,train
ASB04_005783,1,SRC001,validation
ASB04_005784,1,SRC010,validation
ASB04_005785,1,SRC010,validation
ASB04_005786,1,SRC010,train
ASB04_005787,1,SRC010,train
ASB04_005788,1,SRC010,train
ASB04_005789,1,SRC010,train
ASB04_005790,1,SRC001,test
ASB04_005791,1,SRC012,train
ASB04_005792,1,SRC010,train
ASB04_005793,1,SRC009,train
ASB04_005794,1,SRC001,validation
ASB04_005795,1,SRC001,train
ASB04_005796,1,SRC010,train
ASB04_005797,1,SRC001,train
ASB04_005798,1,SRC009,test
ASB04_005799,1,SRC010,train
ASB04_005800,1,SRC001,train
ASB04_005801,1,SRC010,test
ASB04_005802,1,SRC013,train
ASB04_005803,1,SRC010,train
ASB04_005804,1,SRC001,test
ASB04_005805,1,SRC010,train
ASB04_005806,1,SRC001,train
ASB04_005807,1,SRC001,test
ASB04_005808,1,SRC009,train
ASB04_005809,1,SRC001,test
ASB04_005810,1,SRC010,train
ASB04_005811,1,SRC001,test
ASB04_005812,1,SRC010,test
ASB04_005813,1,SRC009,train
ASB04_005814,1,SRC010,train
ASB04_005815,1,SRC010,train
ASB04_005816,1,SRC010,train
ASB04_005817,1,SRC006,train
ASB04_005818,1,SRC009,train
ASB04_005819,1,SRC001,train
ASB04_005820,1,SRC001,train
ASB04_005821,1,SRC010,train
ASB04_005822,1,SRC010,train
ASB04_005823,1,SRC010,train
ASB04_005824,1,SRC006,test
ASB04_005825,1,SRC001,train
ASB04_005826,1,SRC010,train
ASB04_005827,1,SRC010,train
ASB04_005828,1,SRC009,test
ASB04_005829,1,SRC001,train
ASB04_005830,1,SRC001,train
ASB04_005831,1,SRC009,train
ASB04_005832,1,SRC010,train
ASB04_005833,1,SRC010,train
ASB04_005834,1,SRC001,test
ASB04_005835,1,SRC002,train
ASB04_005836,1,SRC001,test
ASB04_005837,1,SRC001,train
ASB04_005838,1,SRC002,train
ASB04_005839,1,SRC001,train
ASB04_005840,1,SRC010,train
ASB04_005841,1,SRC001,train
ASB04_005842,1,SRC001,train
ASB04_005843,1,SRC001,test
ASB04_005844,1,SRC001,validation
ASB04_005845,1,SRC001,validation
ASB04_005846,1,SRC001,test
ASB04_005847,1,SRC001,train
ASB04_005848,1,SRC006,train
ASB04_005849,1,SRC010,train
ASB04_005850,1,SRC001,train
ASB04_005851,1,SRC001,test
ASB04_005852,1,SRC001,train
ASB04_005853,1,SRC010,train
ASB04_005854,1,SRC001,train
ASB04_005855,1,SRC010,validation
ASB04_005856,1,SRC010,train
ASB04_005857,1,SRC010,train
ASB04_005858,1,SRC001,train
ASB04_005859,1,SRC010,train
ASB04_005860,1,SRC001,train
ASB04_005861,1,SRC001,test
ASB04_005862,1,SRC010,train
ASB04_005863,1,SRC001,train
ASB04_005864,1,SRC010,train
ASB04_005865,1,SRC001,validation
ASB04_005866,1,SRC001,train
ASB04_005867,1,SRC001,train
ASB04_005868,1,SRC010,test
ASB04_005869,1,SRC010,train
ASB04_005870,1,SRC001,train
ASB04_005871,1,SRC010,train
ASB04_005872,1,SRC010,test
ASB04_005873,1,SRC001,test
ASB04_005874,1,SRC001,train
ASB04_005875,1,SRC001,train
ASB04_005876,1,SRC002,train
ASB04_005877,1,SRC001,train
ASB04_005878,1,SRC009,train
ASB04_005879,1,SRC010,train
ASB04_005880,1,SRC001,test
ASB04_005881,1,SRC001,test
ASB04_005882,1,SRC010,train
ASB04_005883,1,SRC002,train
ASB04_005884,1,SRC004,train
ASB04_005885,1,SRC010,train
ASB04_005886,1,SRC010,train
ASB04_005887,1,SRC010,test
ASB04_005888,1,SRC001,validation
ASB04_005889,1,SRC009,train
ASB04_005890,1,SRC001,test
ASB04_005891,1,SRC010,test
ASB04_005892,1,SRC001,test
ASB04_005893,1,SRC009,train
ASB04_005894,1,SRC001,train
ASB04_005895,1,SRC010,train
ASB04_005896,1,SRC010,test
ASB04_005897,1,SRC009,train
ASB04_005898,1,SRC001,test
ASB04_005899,1,SRC010,test
ASB04_005900,1,SRC009,test
ASB04_005901,1,SRC009,test
ASB04_005902,1,SRC009,validation
ASB04_005903,1,SRC010,train
ASB04_005904,1,SRC001,train
ASB04_005905,1,SRC010,train
ASB04_005906,1,SRC006,train
ASB04_005907,1,SRC001,test
ASB04_005908,1,SRC001,test
ASB04_005909,1,SRC010,train
ASB04_005910,1,SRC010,train
ASB04_005911,1,SRC001,validation
ASB04_005912,1,SRC010,train
ASB04_005913,1,SRC009,validation
ASB04_005914,1,SRC010,train
ASB04_005915,1,SRC002,train
ASB04_005916,1,SRC001,train
ASB04_005917,1,SRC010,train
ASB04_005918,1,SRC010,test
ASB04_005919,1,SRC010,train
ASB04_005920,1,SRC010,train
ASB04_005921,1,SRC010,train
ASB04_005922,1,SRC010,train
ASB04_005923,1,SRC001,train
ASB04_005924,1,SRC001,train
ASB04_005925,1,SRC001,train
ASB04_005926,1,SRC001,validation
ASB04_005927,1,SRC001,validation
ASB04_005928,1,SRC010,train
ASB04_005929,1,SRC001,train
ASB04_005930,1,SRC009,validation
ASB04_005931,1,SRC010,train
ASB04_005932,1,SRC001,train
ASB04_005933,1,SRC001,validation
ASB04_005934,1,SRC001,train
ASB04_005935,1,SRC001,validation
ASB04_005936,1,SRC001,train
ASB04_005937,1,SRC001,train
ASB04_005938,1,SRC010,train
ASB04_005939,1,SRC001,train
ASB04_005940,1,SRC013,train
ASB04_005941,1,SRC010,train
ASB04_005942,1,SRC010,train
ASB04_005943,1,SRC010,train
ASB04_005944,1,SRC010,test
ASB04_005945,1,SRC010,train
ASB04_005946,1,SRC001,train
ASB04_005947,1,SRC010,test
ASB04_005948,1,SRC010,validation
ASB04_005949,1,SRC001,validation
ASB04_005950,1,SRC010,train
ASB04_005951,1,SRC001,train
ASB04_005952,1,SRC010,validation
ASB04_005953,1,SRC009,train
ASB04_005954,1,SRC001,train
ASB04_005955,1,SRC001,train
ASB04_005956,1,SRC001,train
ASB04_005957,1,SRC010,train
ASB04_005958,1,SRC001,train
ASB04_005959,1,SRC001,train
ASB04_005960,1,SRC010,validation
ASB04_005961,1,SRC009,train
ASB04_005962,1,SRC010,train
ASB04_005963,1,SRC010,test
ASB04_005964,1,SRC001,train
ASB04_005965,1,SRC001,train
ASB04_005966,1,SRC010,train
ASB04_005967,1,SRC002,train
ASB04_005968,1,SRC001,train
ASB04_005969,1,SRC013,test
ASB04_005970,1,SRC009,train
ASB04_005971,1,SRC009,train
ASB04_005972,1,SRC001,test
ASB04_005973,1,SRC001,train
ASB04_005974,1,SRC010,train
ASB04_005975,1,SRC001,train
ASB04_005976,1,SRC001,train
ASB04_005977,1,SRC010,test
ASB04_005978,1,SRC010,train
ASB04_005979,1,SRC001,validation
ASB04_005980,1,SRC010,validation
ASB04_005981,1,SRC001,train
ASB04_005982,1,SRC001,train
ASB04_005983,1,SRC010,test
ASB04_005984,1,SRC001,train
ASB04_005985,1,SRC001,train
ASB04_005986,1,SRC009,validation
ASB04_005987,1,SRC010,test
ASB04_005988,1,SRC001,train
ASB04_005989,1,SRC001,train
